Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
"Other juvenile osteochondrosis, hand",weakness_of_one_body_side,receiving_blood_transfusion,throat_irritation,spinning_movements,,,,,,,,,,,,,
Unspecified superficial injury of left shoulder,painful_walking,swollen_extremeties,knee_pain,sinus_pressure,family_history,bloody_stool,distention_of_abdomen,,,,,,,,,,
Neoplasm of uncertain behavior of unspecified urinary organ,fast_heart_rate,muscle_weakness,burning_micturition,acute_liver_failure,stomach_pain,,,,,,,,,,,,
Other diseases of hard tissues of teeth,scurring,palpitations,restlessness,indigestion,unsteadiness,abdominal_pain,,,,,,,,,,,
Benign neoplasm of long bones of lower limb,acute_liver_failure,cramps,restlessness,weakness_of_one_body_side,lack_of_concentration,weakness_in_limbs,altered_sensorium,,,,,,,,,,
Other contact with other psittacines,history_of_alcohol_consumption,muscle_wasting,red_sore_around_nose,small_dents_in_nails,,,,,,,,,,,,,
"Maternal care for anti-D [Rh] antibodies, unspecified trimester",pain_during_bowel_movements,mood_swings,internal_itching,mild_fever,spinning_movements,,,,,,,,,,,,
"Blindness right eye, category 5",red_spots_over_body,swelled_lymph_nodes,blood_in_sputum,pain_behind_the_eyes,,,,,,,,,,,,,
Crushing injury of right thigh,swelled_lymph_nodes,brittle_nails,fluid_overload,dizziness,weight_gain,depression,constipation,,,,,,,,,,
Open bite of left middle finger with damage to nail,blackheads,skin_peeling,weakness_of_one_body_side,back_pain,stomach_bleeding,slurred_speech,,,,,,,,,,,
Corrosion of first degree of right elbow,abnormal_menstruation,obesity,fatigue,shivering,,,,,,,,,,,,,
"Military operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, civilian",painful_walking,mood_swings,loss_of_appetite,lethargy,stomach_bleeding,,,,,,,,,,,,
"Other reactive arthropathies, wrist",weight_gain,congestion,phlegm,blister,blood_in_sputum,indigestion,,,,,,,,,,,
Concussion and edema of lumbar spinal cord,yellowish_skin,swelled_lymph_nodes,headache,high_fever,nodal_skin_eruptions,anxiety,bloody_stool,,,,,,,,,,
"Laceration of other specified muscles, fascia and tendons at thigh level, right thigh",belly_pain,muscle_wasting,mild_fever,loss_of_balance,patches_in_throat,ulcers_on_tongue,swelling_joints,,,,,,,,,,
"Encounter for prophylactic surgery, unspecified",scurring,belly_pain,spotting_urination,dizziness,nodal_skin_eruptions,,,,,,,,,,,,
Graft-versus-host disease,bladder_discomfort,high_fever,foul_smell_ofurine,loss_of_smell,pain_behind_the_eyes,,,,,,,,,,,,
Alopecia areata,altered_sensorium,yellowing_of_eyes,diarrhoea,sweating,blood_in_sputum,yellowish_skin,small_dents_in_nails,,,,,,,,,,
"Listeriosis, unspecified",stomach_pain,red_sore_around_nose,drying_and_tingling_lips,receiving_blood_transfusion,nausea,,,,,,,,,,,,
Reduction defects of unspecified limb,foul_smell_ofurine,knee_pain,vomiting,irritability,,,,,,,,,,,,,
Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy without macular edema,foul_smell_ofurine,rusty_sputum,congestion,irritability,swollen_legs,,,,,,,,,,,,
Bitten by dog,fatigue,toxic_look_(typhos),blood_in_sputum,fluid_overload,lack_of_concentration,chest_pain,palpitations,,,,,,,,,,
"Other congenital malformations of spine, not associated with scoliosis",dark_urine,skin_peeling,throat_irritation,irregular_sugar_level,runny_nose,,,,,,,,,,,,
Atrophic disorders of skin,irritation_in_anus,vomiting,painful_walking,malaise,loss_of_appetite,restlessness,,,,,,,,,,,
Pedal cycle passenger injured in noncollision transport accident in nontraffic accident,malaise,ulcers_on_tongue,stomach_pain,movement_stiffness,,,,,,,,,,,,,
Unspecified motorcycle rider injured in collision with other nonmotor vehicle in nontraffic accident,yellowing_of_eyes,enlarged_thyroid,dehydration,depression,rusty_sputum,bladder_discomfort,receiving_unsterile_injections,,,,,,,,,,
Pedestrian on foot injured in collision with railway train or railway vehicle in nontraffic accident,distention_of_abdomen,yellowing_of_eyes,diarrhoea,bruising,swelling_joints,lack_of_concentration,,,,,,,,,,,
Nondisplaced fracture of shaft of right clavicle,enlarged_thyroid,family_history,unsteadiness,hip_joint_pain,muscle_wasting,yellowish_skin,,,,,,,,,,,
Traumatic rupture of cervical intervertebral disc,muscle_pain,cold_hands_and_feets,chest_pain,swelling_of_stomach,irritation_in_anus,,,,,,,,,,,,
Other specified polyneuropathies,fluid_overload,phlegm,cough,swelling_of_stomach,indigestion,passage_of_gases,,,,,,,,,,,
Adverse effect of loop [high-ceiling] diuretics,weakness_in_limbs,dischromic_patches,swollen_extremeties,runny_nose,bruising,obesity,,,,,,,,,,,
Other displaced fracture of upper end of unspecified humerus,fluid_overload,loss_of_balance,dehydration,altered_sensorium,vomiting,patches_in_throat,,,,,,,,,,,
Sprain of other part of unspecified wrist and hand,prognosis,lack_of_concentration,belly_pain,fluid_overload,lethargy,spotting_urination,depression,,,,,,,,,,
Pupillary membranes,acidity,mucoid_sputum,stiff_neck,small_dents_in_nails,abnormal_menstruation,bladder_discomfort,,,,,,,,,,,
Radiohumeral (joint) sprain of left elbow,red_sore_around_nose,obesity,unsteadiness,stiff_neck,throat_irritation,swelling_of_stomach,lethargy,,,,,,,,,,
Esophageal varices,abdominal_pain,weight_loss,pus_filled_pimples,irritation_in_anus,chills,mild_fever,prominent_veins_on_calf,,,,,,,,,,
Other superficial bite of right elbow,passage_of_gases,mucoid_sputum,restlessness,toxic_look_(typhos),ulcers_on_tongue,,,,,,,,,,,,
Exposure to electric transmission lines,mucoid_sputum,slurred_speech,dehydration,pain_during_bowel_movements,puffy_face_and_eyes,dark_urine,,,,,,,,,,,
"Poisoning by peripheral vasodilators, undetermined",depression,slurred_speech,headache,nodal_skin_eruptions,,,,,,,,,,,,,
Exudative retinopathy,itching,acute_liver_failure,sweating,small_dents_in_nails,pain_behind_the_eyes,,,,,,,,,,,,
"Legal blindness, as defined in USA",red_sore_around_nose,knee_pain,malaise,nausea,mild_fever,,,,,,,,,,,,
Minor opacity of cornea,muscle_wasting,stomach_bleeding,irritability,vomiting,,,,,,,,,,,,,
Deep vascularization of cornea,depression,throat_irritation,puffy_face_and_eyes,brittle_nails,loss_of_smell,mild_fever,abnormal_menstruation,,,,,,,,,,
Assault by hunting rifle,pain_in_anal_region,family_history,depression,palpitations,,,,,,,,,,,,,
"Venous complication in pregnancy, unspecified",receiving_unsterile_injections,lack_of_concentration,acute_liver_failure,neck_pain,chills,weight_gain,history_of_alcohol_consumption,,,,,,,,,,
Laceration of splenic vein,passage_of_gases,polyuria,loss_of_smell,coma,scurring,irritation_in_anus,throat_irritation,,,,,,,,,,
"Other specified injury of ulnar artery at forearm level, left arm",silver_like_dusting,pain_in_anal_region,malaise,dehydration,chills,knee_pain,prognosis,,,,,,,,,,
"Partial traumatic amputation of unspecified shoulder and upper arm, level unspecified",prognosis,bloody_stool,foul_smell_ofurine,joint_pain,loss_of_balance,,,,,,,,,,,,
Carcinoma in situ of skin of ear and external auricular canal,pain_in_anal_region,blister,muscle_pain,blurred_and_distorted_vision,dark_urine,back_pain,knee_pain,,,,,,,,,,
"Poisoning by hydantoin derivatives, accidental (unintentional)",movement_stiffness,dark_urine,fatigue,acidity,dischromic_patches,distention_of_abdomen,,,,,,,,,,,
"Other specified injury of other blood vessels of thorax, unspecified side",polyuria,stiff_neck,restlessness,muscle_pain,scurring,pain_in_anal_region,,,,,,,,,,,
Complete loss of teeth due to other specified cause,puffy_face_and_eyes,redness_of_eyes,blackheads,blood_in_sputum,,,,,,,,,,,,,
Contusion of unspecified knee,back_pain,hip_joint_pain,pus_filled_pimples,mild_fever,pain_behind_the_eyes,enlarged_thyroid,altered_sensorium,,,,,,,,,,
"Insect bite (nonvenomous), unspecified great toe",bruising,fast_heart_rate,irregular_sugar_level,weight_gain,,,,,,,,,,,,,
Laceration without foreign body of left front wall of thorax without penetration into thoracic cavity,irritability,breathlessness,burning_micturition,obesity,loss_of_appetite,high_fever,,,,,,,,,,,
Pedestrian on foot injured in collision with other nonmotor vehicle in traffic accident,skin_peeling,mood_swings,puffy_face_and_eyes,acidity,dark_urine,,,,,,,,,,,,
Unspecified fracture of skull,swollen_extremeties,yellow_urine,sunken_eyes,pain_behind_the_eyes,,,,,,,,,,,,,
Retrolental fibroplasia,brittle_nails,receiving_blood_transfusion,red_spots_over_body,neck_pain,nausea,blurred_and_distorted_vision,pain_in_anal_region,,,,,,,,,,
Corrosion of other parts of respiratory tract,malaise,visual_disturbances,blurred_and_distorted_vision,mucoid_sputum,,,,,,,,,,,,,
Bitten by squirrel,nodal_skin_eruptions,acidity,spotting_urination,blood_in_sputum,blackheads,mild_fever,sinus_pressure,,,,,,,,,,
"Poisoning by tetracyclic antidepressants, assault",malaise,watering_from_eyes,swollen_legs,lack_of_concentration,,,,,,,,,,,,,
Nondisplaced oblique fracture of shaft of left fibula,indigestion,swollen_blood_vessels,nausea,abnormal_menstruation,muscle_weakness,,,,,,,,,,,,
"Other specified injury of intercostal blood vessels, unspecified side",prognosis,bladder_discomfort,polyuria,acute_liver_failure,loss_of_smell,blister,pain_behind_the_eyes,,,,,,,,,,
"Postimmunization arthropathy, ankle and foot",small_dents_in_nails,irritability,yellowish_skin,joint_pain,,,,,,,,,,,,,
Chronic lymphocytic leukemia of B-cell type,muscle_pain,burning_micturition,belly_pain,increased_appetite,spotting_urination,spinning_movements,runny_nose,,,,,,,,,,
"Idiopathic aseptic necrosis of bone, multiple sites",prognosis,painful_walking,acidity,fluid_overload,congestion,knee_pain,fatigue,,,,,,,,,,
"Poisoning by other drug primarily affecting the autonomic nervous system, assault",loss_of_balance,knee_pain,phlegm,weakness_in_limbs,redness_of_eyes,blood_in_sputum,scurring,,,,,,,,,,
"Toxic effect of paints and dyes, not elsewhere classified, undetermined",visual_disturbances,puffy_face_and_eyes,headache,irritability,dizziness,fluid_overload,passage_of_gases,,,,,,,,,,
Anterior cord syndrome at C4 level of cervical spinal cord,fatigue,chest_pain,runny_nose,irritability,skin_rash,,,,,,,,,,,,
Thoracogenic scoliosis,spinning_movements,diarrhoea,bruising,swelling_of_stomach,nausea,muscle_wasting,knee_pain,,,,,,,,,,
Bitten by parrot,loss_of_smell,brittle_nails,ulcers_on_tongue,cramps,weight_loss,,,,,,,,,,,,
Congenital complete absence of upper limb,dischromic_patches,silver_like_dusting,puffy_face_and_eyes,bruising,,,,,,,,,,,,,
Other acute sinusitis,hip_joint_pain,bladder_discomfort,abdominal_pain,runny_nose,lethargy,,,,,,,,,,,,
Other dislocation of left ulnohumeral joint,yellowish_skin,bladder_discomfort,mild_fever,sinus_pressure,,,,,,,,,,,,,
Alzheimer's disease,swollen_blood_vessels,swelling_of_stomach,enlarged_thyroid,inflammatory_nails,painful_walking,weakness_of_one_body_side,mood_swings,,,,,,,,,,
"Poisoning by other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, undetermined",weakness_of_one_body_side,painful_walking,small_dents_in_nails,blackheads,abdominal_pain,headache,cold_hands_and_feets,,,,,,,,,,
Other and unspecified corneal edema,itching,vomiting,bruising,prominent_veins_on_calf,high_fever,extra_marital_contacts,,,,,,,,,,,
"Other injury of intrinsic muscle, fascia and tendon of unspecified finger at wrist and hand level",pain_behind_the_eyes,blister,muscle_pain,red_spots_over_body,muscle_wasting,,,,,,,,,,,,
"Stress fracture, left hand",nausea,inflammatory_nails,weight_loss,abnormal_menstruation,blurred_and_distorted_vision,painful_walking,,,,,,,,,,,
Other vitreous opacities,prominent_veins_on_calf,unsteadiness,mood_swings,malaise,drying_and_tingling_lips,swollen_legs,,,,,,,,,,,
Indeterminate colitis,blister,yellowing_of_eyes,restlessness,continuous_sneezing,muscle_wasting,foul_smell_ofurine,,,,,,,,,,,
Unspecified subluxation of unspecified finger,patches_in_throat,blister,chills,receiving_unsterile_injections,swollen_legs,blurred_and_distorted_vision,rusty_sputum,,,,,,,,,,
Pedestrian on foot injured in collision with pedal cycle in traffic accident,breathlessness,weakness_of_one_body_side,hip_joint_pain,cramps,malaise,runny_nose,,,,,,,,,,,
"Palindromic rheumatism, hip",knee_pain,mild_fever,palpitations,sunken_eyes,bruising,,,,,,,,,,,,
"Excessive, frequent and irregular menstruation",polyuria,obesity,irritation_in_anus,dizziness,blister,headache,swollen_extremeties,,,,,,,,,,
Fall (on)(from) sidewalk curb,watering_from_eyes,throat_irritation,malaise,fatigue,high_fever,,,,,,,,,,,,
Nondisplaced fracture of lower epiphysis (separation) of right femur,acute_liver_failure,drying_and_tingling_lips,muscle_weakness,excessive_hunger,,,,,,,,,,,,,
Displaced fracture of proximal phalanx of left index finger,passage_of_gases,knee_pain,brittle_nails,redness_of_eyes,prognosis,stomach_bleeding,mood_swings,,,,,,,,,,
Other contact with nonvenomous snake,sinus_pressure,increased_appetite,yellow_urine,loss_of_appetite,visual_disturbances,,,,,,,,,,,,
"Laceration of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, right leg",slurred_speech,loss_of_balance,increased_appetite,dizziness,,,,,,,,,,,,,
"Toxic effect of herbicides and fungicides, undetermined",fluid_overload,silver_like_dusting,vomiting,fatigue,knee_pain,drying_and_tingling_lips,,,,,,,,,,,
"Antepartum hemorrhage, unspecified",back_pain,unsteadiness,fluid_overload,cold_hands_and_feets,abdominal_pain,muscle_weakness,brittle_nails,,,,,,,,,,
Spacecraft explosion injuring occupant,diarrhoea,spinning_movements,extra_marital_contacts,fluid_overload,inflammatory_nails,muscle_weakness,,,,,,,,,,,
Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level,depression,joint_pain,malaise,cough,,,,,,,,,,,,,
"Poisoning by aspirin, undetermined",blister,increased_appetite,fatigue,puffy_face_and_eyes,,,,,,,,,,,,,
"Injury of unspecified nerve at forearm level, unspecified arm",itching,chest_pain,acute_liver_failure,prominent_veins_on_calf,,,,,,,,,,,,,
Dissection of aorta,weight_loss,lethargy,high_fever,stiff_neck,excessive_hunger,nausea,foul_smell_ofurine,,,,,,,,,,
Other central nervous system complications of anesthesia during pregnancy,acidity,prognosis,fluid_overload,skin_peeling,loss_of_balance,,,,,,,,,,,,
Toxic reaction to local anesthesia during pregnancy,patches_in_throat,breathlessness,coma,bladder_discomfort,,,,,,,,,,,,,
Abrasion of right upper arm,weight_loss,red_spots_over_body,back_pain,bruising,redness_of_eyes,,,,,,,,,,,,
Nondisplaced fracture of body of right talus,weakness_in_limbs,mild_fever,dehydration,mood_swings,red_sore_around_nose,loss_of_appetite,small_dents_in_nails,,,,,,,,,,
"Idiopathic gout, wrist",mild_fever,red_sore_around_nose,knee_pain,drying_and_tingling_lips,nausea,fast_heart_rate,altered_sensorium,,,,,,,,,,
Unspecified car occupant injured in collision with pedestrian or animal in nontraffic accident,ulcers_on_tongue,scurring,nausea,blackheads,acidity,brittle_nails,,,,,,,,,,,
Open bite of larynx,abdominal_pain,small_dents_in_nails,rusty_sputum,palpitations,,,,,,,,,,,,,
"Other chromosome abnormalities, not elsewhere classified",swelling_joints,restlessness,muscle_weakness,blood_in_sputum,mood_swings,pain_during_bowel_movements,,,,,,,,,,,
Person on outside of car injured in collision with pedal cycle in nontraffic accident,fast_heart_rate,sweating,drying_and_tingling_lips,irritability,,,,,,,,,,,,,
"Poisoning by unspecified primarily systemic and hematological agent, intentional self-harm",coma,spinning_movements,pain_behind_the_eyes,loss_of_appetite,,,,,,,,,,,,,
Unspecified superficial injuries of unspecified back wall of thorax,abdominal_pain,unsteadiness,increased_appetite,phlegm,stomach_pain,,,,,,,,,,,,
Epiphora due to insufficient drainage,itching,unsteadiness,anxiety,scurring,irregular_sugar_level,,,,,,,,,,,,
Hypernasality and hyponasality,blurred_and_distorted_vision,ulcers_on_tongue,weight_gain,restlessness,,,,,,,,,,,,,
"Unspecified injury of flexor muscle, fascia and tendon of unspecified thumb at forearm level",polyuria,blurred_and_distorted_vision,indigestion,continuous_feel_of_urine,depression,weakness_in_limbs,,,,,,,,,,,
Rider of nonpowered watercraft struck by powered watercraft,mild_fever,bladder_discomfort,enlarged_thyroid,silver_like_dusting,small_dents_in_nails,,,,,,,,,,,,
Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula,swollen_legs,itching,fast_heart_rate,chills,polyuria,,,,,,,,,,,,
